代码,简称,日期,收盘价(元),
002654.SZ,万润科技,20120217,2.6597,
002654.SZ,万润科技,20120220,2.6872,
002654.SZ,万润科技,20120221,2.8654,
002654.SZ,万润科技,20120222,2.9221,
002654.SZ,万润科技,20120223,2.9075,
002654.SZ,万润科技,20120224,2.9043,
002654.SZ,万润科技,20120227,2.8962,
002654.SZ,万润科技,20120228,2.8702,
002654.SZ,万润科技,20120229,2.8443,
002654.SZ,万润科技,20120301,3.0031,
002654.SZ,万润科技,20120302,3.0322,
002654.SZ,万润科技,20120305,3.0452,
002654.SZ,万润科技,20120306,3.1213,
002654.SZ,万润科技,20120307,3.0533,
002654.SZ,万润科技,20120308,3.11,
002654.SZ,万润科技,20120309,3.1359,
002654.SZ,万润科技,20120312,3.1132,
002654.SZ,万润科技,20120313,3.2298,
002654.SZ,万润科技,20120314,3.016,
002654.SZ,万润科技,20120315,3.0743,
002654.SZ,万润科技,20120316,3.076,
002654.SZ,万润科技,20120319,3.1019,
002654.SZ,万润科技,20120320,2.9237,
002654.SZ,万润科技,20120321,2.8994,
002654.SZ,万润科技,20120322,2.901,
002654.SZ,万润科技,20120323,2.9043,
002654.SZ,万润科技,20120326,2.9043,
002654.SZ,万润科技,20120327,2.9269,
002654.SZ,万润科技,20120328,2.7633,
002654.SZ,万润科技,20120329,2.7536,
002654.SZ,万润科技,20120330,2.6273,
002654.SZ,万润科技,20120405,2.705,
002654.SZ,万润科技,20120406,2.7034,
002654.SZ,万润科技,20120409,2.6257,
002654.SZ,万润科技,20120410,2.7293,
002654.SZ,万润科技,20120411,2.7099,
002654.SZ,万润科技,20120412,2.7455,
002654.SZ,万润科技,20120413,2.7617,
002654.SZ,万润科技,20120416,2.6759,
002654.SZ,万润科技,20120417,2.6548,
002654.SZ,万润科技,20120418,2.7196,
002654.SZ,万润科技,20120419,2.7439,
002654.SZ,万润科技,20120420,2.82,
002654.SZ,万润科技,20120423,2.6969,
002654.SZ,万润科技,20120424,2.6581,
002654.SZ,万润科技,20120425,2.6807,
002654.SZ,万润科技,20120426,2.7293,
002654.SZ,万润科技,20120427,2.7115,
002654.SZ,万润科技,20120502,2.7617,
002654.SZ,万润科技,20120503,2.7714,
002654.SZ,万润科技,20120504,2.7957,
002654.SZ,万润科技,20120507,2.7957,
002654.SZ,万润科技,20120508,2.7731,
002654.SZ,万润科技,20120509,2.6791,
002654.SZ,万润科技,20120510,2.6856,
002654.SZ,万润科技,20120511,2.6726,
002654.SZ,万润科技,20120514,2.6354,
002654.SZ,万润科技,20120515,2.6095,
002654.SZ,万润科技,20120516,2.5625,
002654.SZ,万润科技,20120517,2.6046,
002654.SZ,万润科技,20120518,2.5819,
002654.SZ,万润科技,20120521,2.5787,
002654.SZ,万润科技,20120522,2.6127,
002654.SZ,万润科技,20120523,2.5706,
002654.SZ,万润科技,20120524,2.5916,
002654.SZ,万润科技,20120525,2.4823,
002654.SZ,万润科技,20120528,2.5035,
002654.SZ,万润科技,20120529,2.5329,
002654.SZ,万润科技,20120530,2.5802,
002654.SZ,万润科技,20120531,2.5998,
002654.SZ,万润科技,20120601,2.5704,
002654.SZ,万润科技,20120604,2.448,
002654.SZ,万润科技,20120605,2.4513,
002654.SZ,万润科技,20120606,2.4284,
002654.SZ,万润科技,20120607,2.3942,
002654.SZ,万润科技,20120608,2.4431,
002654.SZ,万润科技,20120611,2.497,
002654.SZ,万润科技,20120612,2.4807,
002654.SZ,万润科技,20120613,2.5149,
002654.SZ,万润科技,20120614,2.4872,
002654.SZ,万润科技,20120615,2.4954,
002654.SZ,万润科技,20120618,2.5427,
002654.SZ,万润科技,20120619,2.5296,
002654.SZ,万润科技,20120620,2.5508,
002654.SZ,万润科技,20120621,2.5753,
002654.SZ,万润科技,20120625,2.4578,
002654.SZ,万润科技,20120626,2.4937,
002654.SZ,万润科技,20120627,2.5247,
002654.SZ,万润科技,20120628,2.608,
002654.SZ,万润科技,20120629,2.6292,
002654.SZ,万润科技,20120702,2.6455,
002654.SZ,万润科技,20120703,2.6569,
002654.SZ,万润科技,20120704,2.6031,
002654.SZ,万润科技,20120705,2.5704,
002654.SZ,万润科技,20120706,2.6439,
002654.SZ,万润科技,20120709,2.5737,
002654.SZ,万润科技,20120710,2.5933,
002654.SZ,万润科技,20120711,2.3338,
002654.SZ,万润科技,20120712,2.3517,
002654.SZ,万润科技,20120713,2.2799,
002654.SZ,万润科技,20120716,2.0971,
002654.SZ,万润科技,20120717,2.1249,
002654.SZ,万润科技,20120718,2.1461,
002654.SZ,万润科技,20120719,2.1575,
002654.SZ,万润科技,20120720,2.1216,
002654.SZ,万润科技,20120723,2.1184,
002654.SZ,万润科技,20120724,2.1575,
002654.SZ,万润科技,20120725,2.169,
002654.SZ,万润科技,20120726,2.1445,
002654.SZ,万润科技,20120727,2.1477,
002654.SZ,万润科技,20120730,2.1037,
002654.SZ,万润科技,20120731,2.0694,
002654.SZ,万润科技,20120801,2.0988,
002654.SZ,万润科技,20120802,2.0874,
002654.SZ,万润科技,20120803,2.1706,
002654.SZ,万润科技,20120806,2.2114,
002654.SZ,万润科技,20120807,2.2359,
002654.SZ,万润科技,20120808,2.2277,
002654.SZ,万润科技,20120809,2.244,
002654.SZ,万润科技,20120810,2.1885,
002654.SZ,万润科技,20120813,2.169,
002654.SZ,万润科技,20120814,2.1951,
002654.SZ,万润科技,20120815,2.1314,
002654.SZ,万润科技,20120816,2.1363,
002654.SZ,万润科技,20120817,2.2016,
002654.SZ,万润科技,20120820,2.1869,
002654.SZ,万润科技,20120821,2.2408,
002654.SZ,万润科技,20120822,2.2701,
002654.SZ,万润科技,20120823,2.2832,
002654.SZ,万润科技,20120824,2.3142,
002654.SZ,万润科技,20120827,2.231,
002654.SZ,万润科技,20120828,2.3468,
002654.SZ,万润科技,20120829,2.3093,
002654.SZ,万润科技,20120830,2.2816,
002654.SZ,万润科技,20120831,2.2914,
002654.SZ,万润科技,20120903,2.3142,
002654.SZ,万润科技,20120904,2.3681,
002654.SZ,万润科技,20120905,2.3827,
