代码,简称,日期,收盘价(元),
002425.SZ,凯撒文化,20100608,5.8393,
002425.SZ,凯撒文化,20100609,5.8393,
002425.SZ,凯撒文化,20100610,6.123,
002425.SZ,凯撒文化,20100611,6.7348,
002425.SZ,凯撒文化,20100617,6.5871,
002425.SZ,凯撒文化,20100618,5.9284,
002425.SZ,凯撒文化,20100621,6.0831,
002425.SZ,凯撒文化,20100622,5.8932,
002425.SZ,凯撒文化,20100623,5.9729,
002425.SZ,凯撒文化,20100624,5.9073,
002425.SZ,凯撒文化,20100625,5.6026,
002425.SZ,凯撒文化,20100628,5.619,
002425.SZ,凯撒文化,20100629,5.4666,
002425.SZ,凯撒文化,20100630,5.4408,
002425.SZ,凯撒文化,20100701,5.3517,
002425.SZ,凯撒文化,20100702,5.2791,
002425.SZ,凯撒文化,20100705,5.1572,
002425.SZ,凯撒文化,20100706,5.4619,
002425.SZ,凯撒文化,20100707,5.4736,
002425.SZ,凯撒文化,20100708,5.3682,
002425.SZ,凯撒文化,20100709,5.5276,
002425.SZ,凯撒文化,20100712,5.6119,
002425.SZ,凯撒文化,20100713,5.633,
002425.SZ,凯撒文化,20100714,5.6846,
002425.SZ,凯撒文化,20100715,5.3893,
002425.SZ,凯撒文化,20100716,5.3236,
002425.SZ,凯撒文化,20100719,5.4525,
002425.SZ,凯撒文化,20100720,5.5627,
002425.SZ,凯撒文化,20100721,5.6659,
002425.SZ,凯撒文化,20100722,5.7479,
002425.SZ,凯撒文化,20100723,5.7737,
002425.SZ,凯撒文化,20100726,5.8253,
002425.SZ,凯撒文化,20100727,5.9776,
002425.SZ,凯撒文化,20100728,6.062,
002425.SZ,凯撒文化,20100729,5.9308,
002425.SZ,凯撒文化,20100730,5.9542,
002425.SZ,凯撒文化,20100802,6.0058,
002425.SZ,凯撒文化,20100803,6.0058,
002425.SZ,凯撒文化,20100804,6.1535,
002425.SZ,凯撒文化,20100805,6.1159,
002425.SZ,凯撒文化,20100806,6.3105,
002425.SZ,凯撒文化,20100809,6.4418,
002425.SZ,凯撒文化,20100810,6.1605,
002425.SZ,凯撒文化,20100811,6.2308,
002425.SZ,凯撒文化,20100812,6.0667,
002425.SZ,凯撒文化,20100813,6.1253,
002425.SZ,凯撒文化,20100816,6.3527,
002425.SZ,凯撒文化,20100817,6.3879,
002425.SZ,凯撒文化,20100818,6.2121,
002425.SZ,凯撒文化,20100819,6.3058,
002425.SZ,凯撒文化,20100820,6.0714,
002425.SZ,凯撒文化,20100823,6.1183,
002425.SZ,凯撒文化,20100824,6.2824,
002425.SZ,凯撒文化,20100825,6.3199,
002425.SZ,凯撒文化,20100826,6.5402,
002425.SZ,凯撒文化,20100827,6.5051,
002425.SZ,凯撒文化,20100830,6.5543,
002425.SZ,凯撒文化,20100831,6.6153,
002425.SZ,凯撒文化,20100901,6.1933,
002425.SZ,凯撒文化,20100902,6.2707,
002425.SZ,凯撒文化,20100903,6.2824,
002425.SZ,凯撒文化,20100906,6.3738,
002425.SZ,凯撒文化,20100907,6.3972,
002425.SZ,凯撒文化,20100908,6.5145,
002425.SZ,凯撒文化,20100909,6.4301,
002425.SZ,凯撒文化,20100910,6.6574,
002425.SZ,凯撒文化,20100913,6.8309,
002425.SZ,凯撒文化,20100914,6.8919,
002425.SZ,凯撒文化,20100915,6.77,
002425.SZ,凯撒文化,20100916,6.845,
002425.SZ,凯撒文化,20100917,7.2669,
002425.SZ,凯撒文化,20100920,7.2904,
002425.SZ,凯撒文化,20100921,7.1427,
002425.SZ,凯撒文化,20100927,7.6631,
002425.SZ,凯撒文化,20100928,7.9421,
002425.SZ,凯撒文化,20100929,7.6936,
002425.SZ,凯撒文化,20100930,7.7428,
002425.SZ,凯撒文化,20101008,7.86,
002425.SZ,凯撒文化,20101011,7.4779,
002425.SZ,凯撒文化,20101012,7.3724,
002425.SZ,凯撒文化,20101013,7.5013,
002425.SZ,凯撒文化,20101014,7.3841,
002425.SZ,凯撒文化,20101015,7.5154,
002425.SZ,凯撒文化,20101018,8.064,
002425.SZ,凯撒文化,20101019,8.0264,
002425.SZ,凯撒文化,20101020,8.2726,
002425.SZ,凯撒文化,20101021,8.2046,
002425.SZ,凯撒文化,20101022,8.2116,
002425.SZ,凯撒文化,20101025,8.4367,
002425.SZ,凯撒文化,20101026,8.2491,
002425.SZ,凯撒文化,20101027,8.1577,
002425.SZ,凯撒文化,20101028,8.085,
002425.SZ,凯撒文化,20101029,8.5515,
002425.SZ,凯撒文化,20101101,8.5679,
002425.SZ,凯撒文化,20101102,8.4156,
002425.SZ,凯撒文化,20101103,8.3453,
002425.SZ,凯撒文化,20101104,8.4976,
002425.SZ,凯撒文化,20101105,8.4039,
002425.SZ,凯撒文化,20101108,8.5328,
002425.SZ,凯撒文化,20101109,8.65,
002425.SZ,凯撒文化,20101110,8.7133,
002425.SZ,凯撒文化,20101111,8.5328,
002425.SZ,凯撒文化,20101112,7.9233,
002425.SZ,凯撒文化,20101115,8.6406,
002425.SZ,凯撒文化,20101116,8.8727,
002425.SZ,凯撒文化,20101117,8.657,
002425.SZ,凯撒文化,20101118,8.8938,
002425.SZ,凯撒文化,20101119,9.0719,
002425.SZ,凯撒文化,20101122,9.5595,
002425.SZ,凯撒文化,20101123,9.5595,
002425.SZ,凯撒文化,20101124,9.6345,
002425.SZ,凯撒文化,20101125,9.6064,
002425.SZ,凯撒文化,20101126,9.6838,
002425.SZ,凯撒文化,20101129,9.5689,
002425.SZ,凯撒文化,20101130,9.1305,
002425.SZ,凯撒文化,20101201,9.4259,
002425.SZ,凯撒文化,20101202,9.5642,
002425.SZ,凯撒文化,20101203,9.5408,
002425.SZ,凯撒文化,20101206,9.4001,
002425.SZ,凯撒文化,20101207,9.5173,
002425.SZ,凯撒文化,20101208,9.9557,
002425.SZ,凯撒文化,20101209,9.5642,
002425.SZ,凯撒文化,20101210,9.7166,
002425.SZ,凯撒文化,20101213,9.9088,
002425.SZ,凯撒文化,20101214,10.094,
002425.SZ,凯撒文化,20101215,10.0729,
002425.SZ,凯撒文化,20101216,10.0753,
002425.SZ,凯撒文化,20101217,10.2206,
002425.SZ,凯撒文化,20101220,10.2206,
002425.SZ,凯撒文化,20101221,10.0026,
002425.SZ,凯撒文化,20101222,9.6744,
002425.SZ,凯撒文化,20101223,9.6556,
002425.SZ,凯撒文化,20101224,9.4705,
002425.SZ,凯撒文化,20101227,9.1399,
002425.SZ,凯撒文化,20101228,9.0251,
002425.SZ,凯撒文化,20101229,9.3532,
002425.SZ,凯撒文化,20101230,9.3579,
002425.SZ,凯撒文化,20101231,9.4845,
002425.SZ,凯撒文化,20110104,9.5642,
002425.SZ,凯撒文化,20110105,9.4118,
002425.SZ,凯撒文化,20110106,9.4376,
002425.SZ,凯撒文化,20110107,9.5525,
002425.SZ,凯撒文化,20110110,9.6744,
002425.SZ,凯撒文化,20110111,9.6111,
002425.SZ,凯撒文化,20110112,9.297,
002425.SZ,凯撒文化,20110113,9.9862,
002425.SZ,凯撒文化,20110114,9.9369,
002425.SZ,凯撒文化,20110117,9.8924,
002425.SZ,凯撒文化,20110118,9.815,
002425.SZ,凯撒文化,20110119,9.9627,
002425.SZ,凯撒文化,20110120,9.6814,
002425.SZ,凯撒文化,20110121,9.5595,
002425.SZ,凯撒文化,20110124,9.4658,
002425.SZ,凯撒文化,20110125,8.5187,
002425.SZ,凯撒文化,20110126,8.3218,
002425.SZ,凯撒文化,20110127,8.4273,
002425.SZ,凯撒文化,20110128,8.5093,
002425.SZ,凯撒文化,20110131,8.9524,
002425.SZ,凯撒文化,20110201,9.29,
002425.SZ,凯撒文化,20110209,9.2876,
002425.SZ,凯撒文化,20110210,9.1892,
002425.SZ,凯撒文化,20110211,9.236,
002425.SZ,凯撒文化,20110214,9.4259,
002425.SZ,凯撒文化,20110215,9.6299,
002425.SZ,凯撒文化,20110216,9.5173,
002425.SZ,凯撒文化,20110217,9.6299,
002425.SZ,凯撒文化,20110218,9.6744,
002425.SZ,凯撒文化,20110221,9.9862,
002425.SZ,凯撒文化,20110222,10.244,
002425.SZ,凯撒文化,20110223,10.2581,
002425.SZ,凯撒文化,20110224,10.3144,
002425.SZ,凯撒文化,20110225,10.3659,
002425.SZ,凯撒文化,20110228,9.9393,
002425.SZ,凯撒文化,20110301,9.8924,
002425.SZ,凯撒文化,20110302,9.9065,
002425.SZ,凯撒文化,20110303,9.9627,
002425.SZ,凯撒文化,20110304,10.0542,
002425.SZ,凯撒文化,20110307,10.0518,
002425.SZ,凯撒文化,20110308,10.0331,
002425.SZ,凯撒文化,20110309,9.9838,
002425.SZ,凯撒文化,20110310,9.9463,
002425.SZ,凯撒文化,20110311,9.9721,
002425.SZ,凯撒文化,20110314,9.944,
002425.SZ,凯撒文化,20110315,9.8338,
002425.SZ,凯撒文化,20110316,9.8432,
002425.SZ,凯撒文化,20110317,9.7869,
002425.SZ,凯撒文化,20110318,9.733,
002425.SZ,凯撒文化,20110321,9.733,
002425.SZ,凯撒文化,20110322,10.0776,
002425.SZ,凯撒文化,20110323,10.0729,
002425.SZ,凯撒文化,20110324,10.0963,
002425.SZ,凯撒文化,20110325,9.9158,
002425.SZ,凯撒文化,20110328,9.7822,
002425.SZ,凯撒文化,20110329,9.8408,
002425.SZ,凯撒文化,20110330,9.8479,
002425.SZ,凯撒文化,20110331,9.5924,
002425.SZ,凯撒文化,20110401,9.7476,
002425.SZ,凯撒文化,20110406,9.7523,
002425.SZ,凯撒文化,20110407,9.5218,
002425.SZ,凯撒文化,20110408,9.917,
002425.SZ,凯撒文化,20110411,9.5735,
002425.SZ,凯撒文化,20110412,9.5312,
002425.SZ,凯撒文化,20110413,9.5171,
002425.SZ,凯撒文化,20110414,9.8887,
002425.SZ,凯撒文化,20110415,9.6817,
002425.SZ,凯撒文化,20110418,9.6535,
002425.SZ,凯撒文化,20110419,9.5406,
002425.SZ,凯撒文化,20110420,9.4559,
002425.SZ,凯撒文化,20110421,9.8229,
002425.SZ,凯撒文化,20110422,10.044,
002425.SZ,凯撒文化,20110425,9.8746,
002425.SZ,凯撒文化,20110426,9.7711,
002425.SZ,凯撒文化,20110427,9.7711,
002425.SZ,凯撒文化,20110428,9.0749,
002425.SZ,凯撒文化,20110429,9.1737,
002425.SZ,凯撒文化,20110503,9.2113,
002425.SZ,凯撒文化,20110504,8.9761,
002425.SZ,凯撒文化,20110505,9.009,
002425.SZ,凯撒文化,20110506,8.9855,
002425.SZ,凯撒文化,20110509,8.9855,
002425.SZ,凯撒文化,20110510,9.837,
002425.SZ,凯撒文化,20110511,9.8229,
002425.SZ,凯撒文化,20110512,9.6488,
002425.SZ,凯撒文化,20110513,9.7382,
002425.SZ,凯撒文化,20110516,9.6206,
002425.SZ,凯撒文化,20110517,9.5735,
002425.SZ,凯撒文化,20110518,9.6676,
002425.SZ,凯撒文化,20110519,9.8793,
002425.SZ,凯撒文化,20110520,10.0299,
002425.SZ,凯撒文化,20110523,9.7382,
002425.SZ,凯撒文化,20110524,9.7758,
002425.SZ,凯撒文化,20110525,9.7711,
002425.SZ,凯撒文化,20110526,9.6676,
002425.SZ,凯撒文化,20110527,9.5453,
002425.SZ,凯撒文化,20110530,9.4747,
002425.SZ,凯撒文化,20110531,9.5924,
002425.SZ,凯撒文化,20110601,9.6347,
002425.SZ,凯撒文化,20110602,9.5077,
002425.SZ,凯撒文化,20110603,9.55,
002425.SZ,凯撒文化,20110607,9.8793,
002425.SZ,凯撒文化,20110608,9.8605,
002425.SZ,凯撒文化,20110609,9.7382,
002425.SZ,凯撒文化,20110610,9.6488,
002425.SZ,凯撒文化,20110613,9.5876,
002425.SZ,凯撒文化,20110614,9.71,
002425.SZ,凯撒文化,20110615,9.5312,
002425.SZ,凯撒文化,20110616,9.3854,
002425.SZ,凯撒文化,20110617,9.3995,
002425.SZ,凯撒文化,20110620,9.3948,
002425.SZ,凯撒文化,20110621,9.3477,
002425.SZ,凯撒文化,20110622,9.4371,
002425.SZ,凯撒文化,20110623,9.6347,
002425.SZ,凯撒文化,20110624,9.677,
002425.SZ,凯撒文化,20110627,9.6441,
002425.SZ,凯撒文化,20110628,9.5406,
002425.SZ,凯撒文化,20110629,9.5171,
002425.SZ,凯撒文化,20110630,9.5406,
002425.SZ,凯撒文化,20110701,9.5641,
002425.SZ,凯撒文化,20110704,9.6817,
002425.SZ,凯撒文化,20110705,9.6676,
002425.SZ,凯撒文化,20110706,9.6817,
002425.SZ,凯撒文化,20110707,9.837,
002425.SZ,凯撒文化,20110708,9.55,
002425.SZ,凯撒文化,20110711,9.5265,
002425.SZ,凯撒文化,20110712,9.4042,
002425.SZ,凯撒文化,20110713,9.4512,
002425.SZ,凯撒文化,20110714,9.4465,
002425.SZ,凯撒文化,20110715,9.4794,
002425.SZ,凯撒文化,20110718,9.4606,
002425.SZ,凯撒文化,20110719,10.124,
002425.SZ,凯撒文化,20110720,9.5971,
002425.SZ,凯撒文化,20110721,9.1501,
002425.SZ,凯撒文化,20110722,9.1737,
002425.SZ,凯撒文化,20110725,8.308,
002425.SZ,凯撒文化,20110726,8.4962,
002425.SZ,凯撒文化,20110727,8.3645,
002425.SZ,凯撒文化,20110728,8.1387,
002425.SZ,凯撒文化,20110729,8.0587,
002425.SZ,凯撒文化,20110801,8.1669,
002425.SZ,凯撒文化,20110802,7.9317,
002425.SZ,凯撒文化,20110803,7.847,
002425.SZ,凯撒文化,20110804,8.0164,
002425.SZ,凯撒文化,20110805,7.6682,
002425.SZ,凯撒文化,20110808,7.1084,
002425.SZ,凯撒文化,20110809,7.0614,
002425.SZ,凯撒文化,20110810,7.0802,
002425.SZ,凯撒文化,20110811,7.099,
002425.SZ,凯撒文化,20110812,7.1037,
002425.SZ,凯撒文化,20110815,7.2589,
002425.SZ,凯撒文化,20110816,7.3342,
002425.SZ,凯撒文化,20110817,7.3107,
002425.SZ,凯撒文化,20110818,6.9438,
002425.SZ,凯撒文化,20110819,6.7885,
002425.SZ,凯撒文化,20110822,6.7744,
002425.SZ,凯撒文化,20110823,6.8214,
002425.SZ,凯撒文化,20110824,6.8591,
002425.SZ,凯撒文化,20110825,7.0049,
002425.SZ,凯撒文化,20110826,6.9955,
002425.SZ,凯撒文化,20110829,6.8732,
002425.SZ,凯撒文化,20110830,6.7603,
